,title,link,image,author,discount,publisher,pubdate,isbn,description
0,60일 완성 무조건 모이는 돈 버는 습관(큰글자도서) (돈 모으기에 늦은 때란 없다!),https://search.shopping.naver.com/book/catalog/48916287622,https://shopping-phinf.pstatic.net/main_4891628/48916287622.20240705100423.jpg,박지수,35890,빅피시,20240626,9791194033080,"“뭐부터 시작해야 하지?”
재테크가 어렵고, 경제를 몰라도 
따라 하기만 하면 저절로 돈이 모이는 하루 5분의 기적

경제를 모르고, 숫자에 약해도 누구나 돈 모으는 습관만 잘 들이면 원하는 인생을 살 수 있다. 《60일 완성 무조건 모이는 돈 버는 습관》의 저자 박지수는 재테크 교육을 하며 수천 명의 사람을 만났다. 그중 돈 모으기에 성공한 소수에게는 공통점이 있다는 걸 알게 됐다. 바로 돈 모으는 습관을 일상화한 것이다. 
저자는 누구나 좋은 습관을 만들면 돈을 모을 수 있다는 경험을 여러 번 하면서, 습관 만들기의 로드맵을 발견, 개발했다. 습관의 우선순위와 순서를 따진 후, 어렵고 복잡한 내용을 쉽게 풀고, 본질과 핵심만 쏙쏙 뽑아서 이 책에 아낌없이 담아냈다. 매일 5분씩, 60일간 이 책에서 소개하는 벌고→아끼고→불리는 습관을 따라 하다 보면 저절로 돈이 모이는 평생 습관을 만들 수 있다. 
돈 모으기에 늦은 때란 없다. 지금 당장 모은 자산이 없어도 괜찮다. 좋은 재테크 습관을 들이고, 기초 지식부터 탄탄히 쌓아나간다면 수입과 상관없이 반드시 목돈을 모을 수 있을 테니까!

▶큰글자도서 소개
리더스원의 큰글자도서는 글자가 작아 독서에 어려움을 겪는 모든 분들에게 편안한 독서 환경을 제공하기 위해 ‘글자 크기’와 ‘줄 간격’을 일반 단행본보다 ‘120%~150%’ 확대한 책입니다.
시력이 좋지 않거나 글자가 작아 답답함을 느끼는 분들에게 책 읽기의 즐거움을 되찾아 드리고자 합니다."
1,나는 부동산 경매로 부자를 꿈꾼다! (돈 되는 실전 경매 5가지 아이템),https://search.shopping.naver.com/book/catalog/48703879624,https://shopping-phinf.pstatic.net/main_4870387/48703879624.20240627091040.jpg,정병철(정프로),18900,매일경제신문사,20240628,9791164846924,"돈 되는 실전 경매 5가지 아이템

부동산 경매는 정년이 없다. 불황과 호황을 가리지 않고, 일단 싸게 살 수 있다. 그러나 이러한 장점에도 불구하고 초보자들에게 경매는 어렵다. ‘초보자인 내가 과연 돈을 벌 수 있을까?’, ‘혹시 권리분석을 잘못해서 내 소중한 보증금을 떼이지 않을까?’ 하는 생각에 선뜻 도전하길 망설인다. 하지만 경매는 ‘부동산을 사는 하나의 방법’일 뿐이다. 물건을 고를 때는 권리분석을 하되 최소한의 안전성만 검토하면 된다. 나머지 위험성은 경험을 통해 익히면 충분하다. 
이 책의 지은이는 가난했지만, 누구보다 부자가 되고 싶었다. 그 열망으로 외국계 보험회사에서 세일즈를 해 전국 1위도 해보았고, 제2의 인생은 부동산 투자와 경매를 통해 성공적으로 꾸려가고 있다. 이러한 자신의 경험을 모두와 공유하기 위해 이 책에서 경매 과정의 준비부터 명도까지 세세하게 설명한다. 또한, 부자가 되는 실전 경매 아이템 5가지- 주거용(아파트) 경매, 상가경매, 농지경매, 임야경매, 특수(NPL)경매 -를 소개한다.
경매를 이론적으로만 아는 것과 실제로 시도하는 것은 큰 차이가 있다. 언제까지 이론만 공부할 것인가? 경매 시장은 매주 열리고, 기회는 언제든 온다. 부동산은 늘 호황기만 있는 것은 아니지만, ‘부동산 경매’라는 무기를 장착할 수 있다면, 당신의 부동산 투자에 새로운 날개를 달 수 있다. 돈 되는 실전 경매의 시작을 이 책과 함께해보자.

한 번 배워 평생 돈 버는 경매 기술

월급은 평생 보장되지 않는다. 하지만 부동산 경매를 잘 배워둔다면, 평생 돈을 벌 수도 있다. 경매의 최대 장점은 좋은 물건을 싸게 살 수 있다는 것이다. 또한, 경매를 잘 알면 실수요자(전세 세입자) 입장에서도 내가 사는 주택의 보증금이 안전한지를 판단해볼 수 있고, 새로 이사 가게 되어 집을 구할 때도 권리상 안전한 집을 구할 수 있는 확률이 높아진다. 이렇듯 투자자와 실수요자 입장 모두를 충족하는 경매는 잘 배워두면 돈 버는 기술이 될 수 있다. 
총 5개의 PART로 이루어진 이 책은 PART 1에서는 부동산의 가치에 집중할 것을 이야기한다. PART 2에서는 부동산 경매에 대해 말하고, PART 3에서는 경매 준비부터 명도까지 상세하게 설명한다. PART 4에서는 부자가 되는 실전 경매 아이템 5가지를 소개하고, PART 5에서는 경매로 낙찰받은 물건을 어떤 목적으로 수익화해야 할지 출구전략을 세워본다. 
지금도 누군가는 경매를 통해 좋은 물건을 싸게 사고 있다. 오늘도 경매 법정은 열린다. 이 책을 통해 경매 기술을 잘 배워둔다면, 여러분도 성공 투자의 길에 들어설 수 있다."
2,선박투자의 본질 (행동재무학자 알 선생이 들려주는),https://search.shopping.naver.com/book/catalog/46506128619,https://shopping-phinf.pstatic.net/main_4650612/46506128619.20240321070947.jpg,김우석,13500,좋은땅,20240320,9791138828581,"Maersk, MSC, Evergreen 등 전 세계를 지배하고 있는 해운사의 창업자들은 선원 출신이었다. 선주가 되려면 선박을 알아야 하고, 자본이 있어야 한다. 두 가지 조건을 모두 준비하려면 승선을 해야 한다. 현실이 만족스럽지 못한 해양대 후배들이 있다면 일개미로 살기보다는 선주가 되어 우리나라 해운업을 세계 최고 수준으로 이끌어 주었으면 한다. 이 책이 선주가 되려는 해양대 후배들에게 조금이나마 도움이 되길 바란다.

“We can be a shipowner!!”"
3,5주 완성 이것만 알면 나도 세금전문가,https://search.shopping.naver.com/book/catalog/48754227618,https://shopping-phinf.pstatic.net/main_4875422/48754227618.20240702090457.jpg,이환주^정승조^신관식,18000,헬로북스,20240625,9791192307176,"◆ 은행 최고 전문가들이 알려주는 절세 노하우
◆ 5주 만에 세금전문가가 되는 비법
◆ 증여세, 상속세, 종합소득세, 양도소득세 등 일상에서 꼭 필요한 세금 문제 총망라

『5주 완성 이것만 알면 나도 세금전문가』는 상속과 증여, 소득세와 양도세 등 우리 삶과 밀접한 세금 문제를 다루는 실용적인 가이드북이다.

저자들은 금융기관에서 오랜 기간 고객 상담을 해온 세무 전문가들로, 국민들이 가장 많이 궁금해하는 세금 관련 내용을 쉽게 풀어냈다. 특히 2024년 세법 개정 사항을 모두 반영하여 최신 정보를 제공한다.

이 책의 특징은 법적 용어 대신 누구나 쉽게 이해할 수 있는 언어를 사용했다는 점이다. 세금을 절감하는 것도 중요하지만, 내지 않아도 될 세금을 내지 않게 하는 것이 더 중요하다는 저자들의 철학이 잘 드러난다.

책의 구성은 '5주 완성'이라는 제목처럼 5개의 파트로 나뉘어 있다. 증여세, 상속세, 종합소득세, 양도소득세, 그리고 생활 밀착형 세금 이슈를 다룬다. 각 파트에서는 실제 사례와 구체적인 절세 방법을 제시하여 실용성을 높였다.

『5주 완성 이것만 알면 나도 세금전문가』는 상속과 증여, 소득과 양도 등 개인의 재산 관리에 필수적인 세금 지식을 체계적으로 정리한 책이다. 세금에 대한 두려움을 해소하고 현명한 의사결정을 내릴 수 있도록 돕는다."
4,나는 당신이 미국 부동산으로 부자가 되면 좋겠습니다 (적은 투자금으로 미국 부동산을 살 수 있는 방법),https://search.shopping.naver.com/book/catalog/38050438627,https://shopping-phinf.pstatic.net/main_3805043/38050438627.20230627102710.jpg,고미연,17030,원앤원북스,20230306,9791170433880,"부자가 되려면 기회를 잡아야 한다!
모두가 두려워할 때, 세계 1등 부동산에 투자하라!

기준금리 인상과 함께 가뜩이나 가라앉은 부동산 시장이 더 얼어붙고 있다. 주택산업연구원에 따르면 2023년 1월 전국 아파트 입주율은 66.6%였다고 한다. 지난해 12월(71.7%)보다 5.1%p 하락한 수치다. 기준금리가 인상되고 대출비용이 증가하자 세입자 확보가 어려워진 것이다. 이런 시기에 부동산 투자를 말하는 건 어불성설일지도 모른다. 그러나 부자가 되려면 위기 가운데 기회를 잡아야 한다. 
미국 부동산은 전 세계 1등 부동산이다. 전 세계 어떤 자산보다도 안전하며, 기축 통화인 미국 달러로 된 자산이기에 미국인뿐만 아니라 전 세계인이 보유하길 원한다. 이 때문에 모두가 위기라고 말할 때, 전 세계 자산가는 미국 부동산에 주목하고 있다.
저자는 미국 부동산에 투자한 경험을 바탕으로 미국 부동산 투자 자문회사인 ‘글로벌프론티어에셋’을 운영하고 있다. 지금까지 1천여 명에게 미국 부동산 투자 강연을 했고, 300여 명에게 일대일 자문을 했으며, 100여 명이 미국 부동산을 매수하도록 컨설팅했다. 실제 투자자의 입장을 꼼꼼하게 헤아린 이 책과 함께 미국 부동산 투자를 시작해보자."
5,부동산 매도의 기술,https://search.shopping.naver.com/book/catalog/48163442619,https://shopping-phinf.pstatic.net/main_4816344/48163442619.20240604081846.jpg,유재황,16200,선비북스,20240628,9791191534894,"부동산 매도자를 위한 국내 최초 실전 매매 가이드!

매수자 중심이었던 기존 부동산 시장에서, 매도자들의 고민과 어려움을 해결해 줄 현실적인 조언과 전략을 담은 《부동산 매도의 기술》이 출간되었습니다. 유재황 저자는 부동산 매도 과정에서 얻은 다양한 경험과 노하우를 바탕으로, 매도자가 더욱 유리한 조건으로 부동산을 판매할 수 있는 방법을 제시합니다.
부동산 매매는 결코 쉬운 일이 아닙니다. 매수자를 찾는 것부터 시작해 가격 협상, 세금 문제 등 다양한 도전에 직면하게 됩니다. 《부동산 매도의 기술》은 이러한 모든 단계를 상세히 안내하며, 매도자가 직면할 수 있는 다양한 문제에 대한 해결책을 제공합니다. 매도자가 성공적으로 부동산을 매도할 수 있도록 체계적이고 실질적인 정보를 제공합니다.
책에서는 매도자가 알아야 할 필수 정보들을 체계적으로 정리하고 있습니다. 가격 책정, 집 상태 준비, 효과적인 마케팅 전략, 매도 절차 이해, 협상 기술 등 부동산 매도자가 필요한 모든 내용을 다룹니다. 이를 통해 매도자는 시장에서 유리한 위치를 차지할 수 있는 전략을 세울 수 있습니다.
《부동산 매도의 기술》은 매도자가 더욱 유리한 조건으로 거래를 성사시킬 수 있도록 돕는 것을 목표로 합니다. 부동산을 사는 것만큼 파는 것도 중요합니다. 매도 과정에서의 성공을 통해 투자 수익을 극대화할 수 있습니다.
저자 유재황은 부동산 매도자가 부동산을 성공적으로 판매할 수 있도록 다양한 실전 경험을 바탕으로 이 책을 집필했습니다. 그는 부동산 시스템의 부족함과 투자 성공의 열쇠가 효율적인 매도에 있다는 깨달음을 얻었으며, 이를 바탕으로 혁신적인 프롭테크 기업 '집팔고'를 창업해 성공적으로 운영하고 있습니다.
《부동산 매도의 기술》은 부동산 매도자가 부동산 매매에서 더욱 유리한 조건을 확보하고, 성공적으로 거래를 성사시킬 수 있도록 돕는 필수적인 가이드입니다. 매도 과정의 모든 단계를 상세히 다루며, 매도자가 직면할 수 있는 다양한 문제에 대한 해결책을 제공합니다. 이를 통해 매도자는 시장에서 유리한 위치를 차지하고, 부동산 매매에서 성공을 거둘 수 있습니다."
6,집 계약은 처음입니다만 (부동산 계약 초보들을 위한 전월세 사기 예방 가이드),https://search.shopping.naver.com/book/catalog/48415452624,https://shopping-phinf.pstatic.net/main_4841545/48415452624.20240614092158.jpg,신중권^정우현,11250,이덴슬리벨,20240620,9791191937466,"대한민국 국민 절반이 세입자,
2년마다 반복되는 전세 사기와의 싸움에서 살아남으려면?

저 멀리 산꼭대기까지 빽빽이 들어선 건물들을 보고 있자면 씁쓸한 생각이 든다. 저렇게 많은 집 중에 내 집 하나가 없으니 말이다. 지표누리 통계에 따르면 대한민국의 자가 점유 가구 비율은 2022년 기준 57.5%, 그중에서도 수도권 지역은 51.9%라고 한다. 그렇다면 저기 눈앞에 보이는 집에 살고 있는 사람들의 절반 정도는 남의 집을 빌려 사는 세입자라는 말이다.

하늘 높은 줄 모르고 오르는 집값 때문에 “티끌 모아봤자 티끌”이라는 자조적인 말을 하기도 하지만, 그래도 조금씩 모으다 보면 ‘언젠가는 작더라도 깨끗하고 따듯한 내 집 하나 정도는 마련할 수 있지 않을까?’ 하는 꿈을 꾸며 열심히 살아가는 사람들. 그들에게 ‘전세’라는 제도는 내 집 마련의 꿈을 이루기 위한 가장 효율적인 수단이다. 그렇기에 전세 사기는 서민들의 꿈과 미래를 짓밟을 뿐 아니라 당장의 생계마저 위협하는 매우 중대한 범죄다.

운이 좋으면 몇 년 더, 그렇지 않으면 2년마다 새집을 찾아 떠돌아야 하는 세입자들의 삶. 그렇다는 것은 내 보증금을 노리는 전세 사기와의 싸움도 2년마다 계속된다는 것이다. 처음은 물론이고 몇 번을 해도 낯설고 어려운 집 계약, 어떻게 하면 전세 사기를 피해서 내 소중한 보증금과 꿈, 보금자리를 지킬 수 있을까? 《집 계약은 처음입니다만》에 바로 그 답이 있다.

인터넷으로 검색만 하면 어떤 정보든 찾을 수 있는 세상이라지만, 오히려 넘쳐나는 정보 속에서 꼭 필요하고 올바른 정보를 찾기는 쉽지 않다. 《집 계약은 처음입니다만》은 20여 년간 판사와 변호사로 활동한 베테랑 법조인이 전세 사기를 피하기 위해 ‘반드시 알아야만 하는 정보’를 쏙쏙 골라내 법에 대해 잘 모르는 사람도 쉽게 이해할 수 있도록 설명했다. 

저자인 신중권 변호사는 속칭 ‘1세대’ 전세 사기범들이 출몰하던 2019년 무렵, 대규모 전세 사기 사건을 최초로 고소 대리했다. 거액의 보증금이 오가는 전세의 특성상 단 한 번의 사기로도 치명적인 경제적 피해를 입기 때문에, 당하기 전 예방이 최선이라는 인식 아래 전세 사기 예방에 꼭 필요한 법률적 정보들을 최대한 정확하고 이해하기 쉽게 담아내는 데 초점을 맞췄다. 

1장과 2장에선 낯설지만 집을 계약하려면 꼭 알아야 하는 부동산 상식 용어들과 나날이 지능화되는 다양한 전세 사기 수법을 소개한다. 이 책의 핵심이라고 할 수 있는 3장에서는 처음 집을 보러 다닐 때부터 계약서 작성할 때, 이사 당일에, 이사를 마친 후 등, 집을 얻는 전 과정에 걸쳐 단계별로 반드시 확인해야 하는 사항들을 꼼꼼하게 정리하고, 어떻게 필요한 정보를 확보하고 준비할 수 있는지까지 자세하게 소개한다. 4장에서는 보증금을 지키는 가장 현실적인 방법으로 알려진 전세보증금반환보증보험에 대해 상세하게 다루며, 5장에서는 전세 사기를 당했을 때 처리해야 할 우선순위를 발 빠르게 소개한다. 

“집 구하는 데 이런 정보까지 알아야 해? 공인중개사가 알아서 다 해주던데?”
누군가는 이렇게 말하겠지만, 이제 그런 안일한 생각으로는 눈 뜨고 코 베이기 딱 좋은 세상이 됐다. 건축주, 바지사장, 공인중개사, 브로커 등이 함께 짜고 조직적으로 이뤄지는 전세 사기도 있는 만큼 사기범들 앞에선 모르는 게 약점이고 허점이라는 걸 명심 또 명심하자.  
나날이 지능화하는 범죄에 대응하기 위해선 이제 세입자들이 더 똑똑하게 체크하고 대비해야 한다. 책에서 알려주는 대로 차근차근 따라가다 보면 어느새 편안한 보금자리에서 안도의 숨을 내쉴 수 있을 것이다."
7,윌리엄 오닐의 공매도 투자 기법,https://search.shopping.naver.com/book/catalog/32487170710,https://shopping-phinf.pstatic.net/main_3248717/32487170710.20230822104118.jpg,윌리엄 J. 오닐^길 모랄레스,16200,이레미디어,20081120,9788991998223,"보유하고 있는 주식을 언제 팔아야 하는가?

이 책은 공매도 투자 기법을 정리한 것이다. 주식시장의 신호를 통해 매도 시점을 파악하는 법을 알려준다. 윌리엄 오닐은 효과적인 공매도 전략을 구상하기 위해 필요한 모든 정보를 제공한다. 이 공매도 투자 기법은 공매도가 언제, 왜, 그리고 어떻게 하는지를 알려준다. 모식도를 그려 세세히 설명하였고, 적합한 차트 패턴을 제시하였다.

주가의 궁극적인 고점이 어떻게 형성되는지를 알려준다. 이때 주식 투자자가 선택해야 할 방향이 어느 쪽인지를 명확히 짚어준다. 본문은 저자가 맨 처음 공매도 거래를 시작하던 해의 차트부터 최근 2004년도의 차트에 이르기까지 약 150개의 샘플 차트를 제시하였다. 공매도에 최적의 패턴인 '머리어깨형'과 '말기 저점 패턴'을 볼 수 있다.

각각에는 패턴의 형태에 대한 설명과 최후의 고점, 유의해야 할 주가 움직임, 거래량 변동, 이동평균선과 주가의 위치 등 공매도 시점을 포착하기 위해 살펴야 할 요소들을 짚어놓았다. 이와 함께 공매도에 적합한 시장 환경, 공매도시 고려해야 할 주변 상황, 종목 선정 방법, 차트에서 고점 징후를 포착하는 방법, 최적의 공매도 타이밍 등을 설명한다."
8,도시탈출 비근로소득의 시작 (경제/제태크/부동산/아파트대출/단독주택/파이프라인/퇴직연금/비근로소득),https://search.shopping.naver.com/book/catalog/46804107621,https://shopping-phinf.pstatic.net/main_4680410/46804107621.20240404071056.jpg,유장수,12600,마이티북스,20240401,9791198419347,"단순 주거의 대상에서 이제는 국민 재테크의 대상으로 탈바꿈하게 된 아파트. 그렇지만 불안정한 미래 사회에서도 아파트가 확실한 재테크 수단일 수 있을까? 대한민국 사회에서는 고액연봉자조차도 퇴직이 두렵다. 과연 퇴직할 때까지 아파트 대출금을 다 상환할 수 있을까? 상환한 이후에 아파트 외 자산을 얼마나 보유하고 있을 수 있을까?
100세 시대. 시시각각 퇴직은 다가오지만 뚜렷한 노후대비책이 전혀 준비되지 않은 직장인들을 위한 도서."
9,지속 가능한 비트코인 가치투자 (코인 시장에서 살아남을 수 있는 가장 확실한 방법),https://search.shopping.naver.com/book/catalog/48005702620,https://shopping-phinf.pstatic.net/main_4800570/48005702620.20240528091852.jpg,Xymon,22500,애덤스미스,20240530,9791198758309,"“코인 투자에도 가치투자의 철학이 필요하다!”
코인 시장 극초기부터 코인 투자를 시작한 평범한 직장인이
경제적 자유를 이루고 코인 자산가까지 된 비결!

비트코인의 현물 ETF 승인을 계기로 코인 시장에 대한 투자자들의 관심이 그 어느 때보다도 높아졌다. 《지속 가능한 비트코인 가치투자》는 코인 시장이 형성된 극초기부터 코인 투자를 해온 저자가 그동안의 투자 경험을 바탕으로 코인 시장에서 장기적인 안목의 가치투자를 하는 노하우를 전하는 책이다. 저자는 ‘코인으로 돈을 벌 수 있는 사람은 일부에 불과하다’라는 비교적 과감한 주장을 하며 책의 서두를 연다. 코인 시장은 기존 금융권에 대한 반발로 나타난 대상에 투자하는 시장이기 때문에 기존 금융 시장의 법칙에 익숙했던 사람들이 기존 금융 시장과는 전혀 다른 생태계인 코인 투자로 하루아침에 큰돈을 벌 수 있다는 말은 어불성설이다. 《지속 가능한 비트코인 가치투자》는 코인 투자로 일확천금을 얻을 수 있다고 단언하지 않는다. 그와 같은 허황된 부추김 대신, 저자의 오랜 코인 투자 경험을 바탕으로 불확정성과 유동성이 큰 코인 시장에서 살아남을 수 있는 가장 효율적이면서도 가장 믿을 만한 방법을 알려준다.

책의 초반부는 2016년 초부터 지금까지 코인 투자를 하며 겪은 생생한 체험담으로 시작한다. 이어서 코인 투자의 기초, 저자가 코인 시장에서 성공할 수 있었던 이유 분석, 경제적 자유를 가능하게 한 코인 투자 전략 등을 솔직하고 가감 없이 소개했다. 초보 투자자라면 이 책을 통해 코인 투자의 ABC부터 차근차근 배워나갈 수 있을 것이다. 어느 정도 코인 투자를 해본 투자자라면 이 책을 통해 저자가 코인 시장을 대하는 자세, 즉 가치투자의 대상으로서 코인을 대하는 태도를 보고 자신의 투자 스타일과 투자 방향을 다시 한번 점검하고 되돌아보는 계기로 삼을 수 있을 것이다. 코인 투자를 할 때 심리적인 부분을 고려한 투자 전략들은 이 책에서 가장 눈여겨봐두어야 할 대목들 중 하나다. 커다란 수익을 낼 수 있는 구체적인 전략과 투자자의 멘탈을 붙잡아주는 좋은 인사이트가 두루 담긴 코인 투자의 정석과도 같은 투자 지침서다."
0,공장 투자 이렇게 쉬웠어? (초보자도 쉽게 수익 낼 수 있는 공장 투자 비밀과외),https://search.shopping.naver.com/book/catalog/46059413633,https://shopping-phinf.pstatic.net/main_4605941/46059413633.20240228093953.jpg,김덕환(긍정케이),18000,지혜로,20240227,9791187799252,"“오랫동안 1% 고수들만 알던 부동산의 기술을 공개한다!”
공장 임장만 2,000건 이상, 공장 거래만 400건이 넘는
10년 경력의 전문가가 알려주는 공장 투자 비밀과외!

“어떤 분야든 최고에게 배워야 제대로 된 수익을 낼 수 있다!”
- 송희창(송사무장) 강력 추천!

부동산 불황기에도 오르는 부동산이 있다면 어떨까? 심지어 시세 차익과 월세, 두 마리 토끼를 모두 잡을 수 있는 부동산이 있다면? 거짓말처럼 들릴 수도 있겠지만, 이런 부동산은 실제로 존재한다. 「공장 투자 이렇게 쉬웠어?」의 저자가 바로 이 이야기의 주인공이다.

저자는 자신이 평범한 직장인이었으나 자산을 100배 이상 불릴 수 있었던 건 모두 ‘공장 투자’ 덕분이라고 말한다. 초기 투자금은 몇천만 원에 불과했지만 공장 투자에 매진한 끝에 ‘경제적 자유’를 이룰 수 있었다. 국내 최고의 부동산 커뮤니티인 ‘행복재테크’에 소개된 저자의 노하우는 수많은 사람에게 뜨거운 호응을 얻었고, 그 노하우를 이 책에서 처음으로 공개한다. 공장 투자의 기초부터 투자 수익을 높여주는 실전 노하우, 돈 되는 공장 빠르게 골라내는 방법, 임장 체크리스트 활용법, 실전 사례 분석 등을 통해 공장 투자가 처음인 사람도 쉽게 이해할 수 있게 구성하였다.

시중에 부동산 투자를 다루는 수많은 책이 있지만, 공장 투자 책은 이 책이 ‘처음’이다. 저자는 자신이 공장 투자를 공부하던 시절, 공장 투자를 배울 수 있는 서적이나 정규 강의가 없어 많은 어려움을 겪었다. 그리고 지금, 과거 자신과 같은 어려움을 겪을 투자자들을 위해 국내에서 가장 체계적으로 정리된 공장 투자서를 내게 되었다. 이 책 한 권이면 저자의 공장 투자 10년 노하우를 모두 습득할 수 있을 것이다."
1,사요 마요 (누적수익률 963% 김현준 대표가 답하는 주식으로 돈 버는 질문 40),https://search.shopping.naver.com/book/catalog/45898533618,https://shopping-phinf.pstatic.net/main_4589853/45898533618.20240220134720.jpg,김현준,15750,위즈덤하우스,20240221,9791171711468,"떨어진 코스피를 보며 초보가 시장을 떠날 때 고수는 돈을 쓸어 담는다!
“아직도 아침 9시에 주가 확인하세요?”
일희일비는 이제 그만! 주가는 쳐다본다고 오르지 않습니다!


주식투자를 하다 보면, 결국 마지막에는 딱 한 가지 질문만 남는다. 그래서 이 주식 사요? 마요? 삼성전자 같은 우량주 좋은 건 알겠는데, 이미 너무 비싸고 상대적으로 저렴한 주식은 싼 이유가 있을 것 같아서 못 사겠다는 것이다. 그럼 도대체 뭘 사야 한단 말인가! 이 책은 그 질문에 대한 모든 답이다."
2,실전 보험과세금(2024) (고능률 보험영업으로 가는 가장 빠른 지름길),https://search.shopping.naver.com/book/catalog/46216231664,https://shopping-phinf.pstatic.net/main_4621623/46216231664.20240307155051.jpg,정성진,21600,에듀예지,20240229,9791198158857,"세금활용 보험영업 하는 FP·FC의 바이블이 된 바로 그 책 !!!
기존 보험과세금 책들과 달리 이 책은 다음과 같은 특징이 있습니다.
ㆍ 방대한 세법을 단순히 열거하지 않고 보험영업에 꼭 필요한 내용만 엄선
ㆍ 대화식으로 기술되어 어려운 세법이 한방에 이해되는 신기한 책
ㆍ 보험영업에 곧장 적용할 수 있도록 실제 발생한 121개 Case로 실전 학습
ㆍ 보험영업에 필요한 세금을 기초학습편, 개인계약편, 법인계약편, 실전적용편 순으로 풀어 기초지식이 없는 누구나 쉽게 학습할 수 있도록 구성"
3,"2024 부동산시가표준액표: 건축물 (건축물(주거용건물, 상업용건물))",https://search.shopping.naver.com/book/catalog/48719910619,https://shopping-phinf.pstatic.net/main_4871991/48719910619.20240627080815.jpg,법률연구회,63000,법률정보센터,20240620,9788963765563,
4,채권투자의 비밀 2 (채권투자 트렌드를 반영한 채권투자 지침서!),https://search.shopping.naver.com/book/catalog/47607864654,https://shopping-phinf.pstatic.net/main_4760786/47607864654.20240511092459.jpg,박성규^손진흥^양철욱^조경신,19800,지구문화,20240506,9788970064277,"2016년 필자들은 '저금리 시대, 당신이 꼭 알아야 할 채권투자의 비밀'이란 책을 공동 집필하였다.
당시 채권시장은 저금리 기조 중 조금이라도 높은 채권을 매수하고자 하였던 시장이었다.

8년 여가 지난 2024년 현재 코로나19 사태를 극복하기 위한 전 세계적인 통화공급의 후폭풍으로 인플레이션 시대를 겪고 있다. 인플레이션이 발생하면 중앙은행은 물가를 잡기위해 금리를 올려야 하는데 미국에서 시작한 금리인상은 우리나라를 포함하여 전 세계적으로 이루어지고 있다. 
기준금리가 인상되면 시차를 두면서 단기금리부터 상승한다. 
코로나19 발생 시 0.50%였던 우리나라 기준금리가 현재 3.50%까지 인상되면서 은행예금금리를 포함해서 국채, 회사채 등 모든 금리가 상승하였다. 2016년 당시에는 다시 올거라고 예상 못하였던 고금리 시대가 온 것이다.

시장에 유동성이 풀리면서 코로나19 충격으로 급락한 주가가 급등하는 시기에 주식을 처음 투자하는 '주린이'들이 많이 나타났다, 2023년부터 시작된 금리 상승 시기에 현재는 채권에 처음 투자하는 '채린이'들이 나타나면서 채권시장이 예전에 비해 대중화되고 있다.

필자들이 8년전에 '채권투자의 비밀'을 통해서 채권을 어려워하는 개인 투자자들을 위하여 채권을 최대한 쉽게 설명하여 채권투자를 권유하였는데, 지금은 '채린이'들이 나타나면서 개인들이 스스로 채권을 공부하고 투자하며 채권시장이 활성화가 된 것이다. 
채권투자의 본질은 바뀌지 않았으나 개인들의 관심이 커졌기에 예전의 '채권투자의 비밀'의 기본적인 내용을 보완하면서 실제로 채권투자를 바로 할 수 있도록 책의 내용을 구성하였다.
기본편, 실전편, 심화편, 도전편으로 편성하여 기본편과 실전편으로 충분히 채권투자를 할 수 있도록 하였고, 추가로 심화편과 도전편을 읽으면 채권시장 변화에 대해서도 조금 더 자세히 알 수 있도록 저술하였다.
이 책이 '채권투자의 비밀'에 이어 개인들의 채권 투자에 조금이나마 도움이 되기를 바란다."
5,거래량을 알면 폭등주와 대박주가 보인다,https://search.shopping.naver.com/book/catalog/48708411619,https://shopping-phinf.pstatic.net/main_4870841/48708411619.20240627091057.jpg,민구은,27000,청연,20240625,9791189529147,"주식은 아무리 상승하는 종목이 많다고 해도 시장 흐름을 제대로 이해하지 못하면 수익을 올릴 수 없다.

첫째, 종합주가지수가 상향인지 하향인지를 간파하고 가급적이면 상향일 때 적극적으로 투자하는 것이 좋다. 둘째, 각 업종 지수의 움직임을 살펴보고 상향중인 업종을 선택한다. 셋째, 상향 중인 업종 중에서 개별 종목을 분석하여 상승할 수 있는 모든 조건을 갖추었는가를 확인하고 매수에 응한다. 이 책을 숙독하면 주식의 상승 조건은 물론 지금까지 알지 못했던 증권 투자에 관한 많은 지식을 얻을 수 있게 될 것이다.

주식시장의 흐름을 간파할 때 상승하는 주식이 고가주냐 저가주냐, 어떤 패턴을 형성하고 있는 주식이 상승하는 주식이냐, 개별 종목 중심 장인가 등을 꿰뚫어보아야 한다. 또한 대형주보다는 중, 소형주에 투자하는 것이 상대적으로 유리하며, 종합주가지수의 흐름을 먼저 읽고 개별 기업의 내재 가치에 따른 정석투자가 바람직하다."
6,상속세를 폐하라 (상속세의 저주에 걸린 한국경제 구출작전),https://search.shopping.naver.com/book/catalog/48076829618,https://shopping-phinf.pstatic.net/main_4807682/48076829618.20240602071019.jpg,서채종,15120,글통,20240530,9791185032948,"상속세 폐지론을 체계적으로 집대성한 책. 상속세는 최근 코리아 디스카운트 및 기업 밸류업 대책을 논의하는 과정에서 뜨거운 이슈로 떠오르고 있다. 책은 상속세가 옳지 못한 세금인 동시에 바보같은 세금임을 밝히는데 주력한다. 동시에 왜 상속세가 코리아 디스카운트의 주범인지, 왜? 상속세 폐지 없이 실효적인 밸유업 정책이 불가능 한지 설명한다. 저자는 세율인하가 아니라 상속세라는 제도 자체의 완전한 폐지가 진짜 대안이라고 강조한다."
