,title,originallink,link,description,pubDate
6,"&quot;HD현대인프라코어, 하반기 전망은 긍정…엔진사업부 주목&quot;",https://www.apnews.kr/news/articleView.html?idxno=3022301,https://www.apnews.kr/news/articleView.html?idxno=3022301,"고<b>금리</b> 상황에 따른 수요 부진이 심화됐고, 신흥 시장 역시 부진이 지속되는 가운데 중동, 라틴, CIS 지역... 안 연구원은 &quot;북미 지역의 경우 9월 <b>금리</b> 인하, 트럼프 당선 기대감에 따라, 전통 사업 투자 및 제조업... ","Tue, 23 Jul 2024 11:52:00 +0900"
7,시장 베이시스 고평 지속…장 중 <b>금리</b> 상승폭 1bp대로 축소[채권분석],http://www.edaily.co.kr/news/newspath.asp?newsid=02361606638957472,https://n.news.naver.com/mnews/article/018/0005795761?sid=101,"10년 국채선물 가격 5분봉 차트(자료=마켓포인트) ◇국고채 <b>금리</b>, 1bp 내외 상승 이날 엠피닥터에 따르면 장내 국고채 3년물 <b>금리</b>는 오전 11시41분 기준 3.084%로 전거래일 대비 1.5bp 상승 중이다. 5년물과 10년물... ","Tue, 23 Jul 2024 11:50:00 +0900"
8,"美 '카멀라 해리스 후보' 등장, 세계 경제는?",https://www.dongponews.net/news/articleView.html?idxno=50412,https://www.dongponews.net/news/articleView.html?idxno=50412,"국채 <b>금리</b> 하락이 나타났으나, 대체로 후보직 사퇴 영향은 제한적이란 평가다. 더욱이 바이든 사퇴에도... (국채 <b>금리</b> 상승)하고 증시는 오르는 현상을 가리킨다. 그동안 금융시장이 트럼프 당선 가능성을 높게 반영해왔기... ","Tue, 23 Jul 2024 11:50:00 +0900"
9,"한화자산운용, ETF 새 브랜드명 'PLUS'로…신상품 3종 소개",https://www.news1.kr/finance/general-stock/5488094,https://n.news.naver.com/mnews/article/421/0007680682?sid=101,"향후 일본의 <b>금리</b> 상승 시 채권이자수익이 추가적인 성과로 이어질 것으로도 기대하고 있다. AI생태계의 정점에 있는 엔비디아에 25%를, AI인프라 기업에 75%를 투자하는 'PLUS글로벌AI인프라'도 내놓는다. 향후 반도체가... ","Tue, 23 Jul 2024 11:49:00 +0900"
0,6월 서울 아파트 거래량 7000건 넘었다… 43개월만에 최고치,https://www.munhwa.com/news/view.html?no=2024072301071707084001,https://n.news.naver.com/mnews/article/021/0002650188?sid=101,"2015~2020년 1만여 건의 거래량이 예사였던 서울 부동산 시장은 급등한 시세, 정부의 중첩된 세금과 대출 규제, <b>금리</b> 인상 등 충격으로 거래량이 급감하기 시작했다. 2022년 7월부터는 매달 1000건 이하로 거래량이... ","Tue, 23 Jul 2024 11:48:00 +0900"
1,국제 유가 5주 만에 최저치...트럼프 당선 가능성에 원유 생산량 증가 기대 커...,https://www.chosun.com/economy/industry-company/2024/07/23/XFQ4Y5NKZ5E7VEQVMYL6M256NE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003847937?sid=101,"이날 원유 최대 수입국인 중국이 <b>금리</b> 인하를 결정했지만, 유가 하락은 막지 못했다. 지오반니 스타우노보 UBS 애널리스트는 “중국의 <b>금리</b> 인하 폭이 너무 작아 원유 매수세를 늘리지 못했다”고 진단했다. 올해... ","Tue, 23 Jul 2024 11:45:00 +0900"
2,"한화운용 &quot;AI, 2029년까지 메가 트랜드 유지할 것&quot;",https://www.straightnews.co.kr/news/articleView.html?idxno=250988,https://www.straightnews.co.kr/news/articleView.html?idxno=250988,일본의 <b>금리</b> 상승 시 채권이자수익이 추가적인 성과로 이어질 것으로 기대된다&quot;고 설명했다. 플러스고배당프리미엄위클리콜옵션에 대해서는 &quot;연 5%대의 배당이 기대되는 'PLUS고배당주'와 동일한 종목에 투자하면서... ,"Tue, 23 Jul 2024 11:44:00 +0900"
3,배추 45%↓·고등어 39%↓… 7개월만에 꺾인 생산자물가,https://www.munhwa.com/news/view.html?no=2024072301071605054001,https://n.news.naver.com/mnews/article/021/0002650170?sid=101,10월 <b>금리</b>인하 무게 소비자물가의 선행 지표인 생산자물가가 7개월 만에 하락 전환했다. 정부는 장마철... 물가 측면에서는 <b>금리</b> 인하 여건이 마련되고 있지만 환율과 가계부채 등이 통화정책 기조 전환의 발목을... ,"Tue, 23 Jul 2024 11:43:00 +0900"
4,서울 대형오피스 공실률 2분기 2.5%로 하락…매매는 강남권역 집중,https://www.pennmike.com/news/articleView.html?idxno=84859,https://www.pennmike.com/news/articleView.html?idxno=84859,"또 &quot;재무적 투자자들은 <b>금리</b> 인상의 여파로 다소 보수적인 기조를 보이고 있는 반면, 사옥 확보를 목적으로 한 전략적 투자자들은 적극적으로 매수에 나서고 있다&quot;며 &quot;신규 공급이 매우 제한적인 상황을 고려할 때... ","Tue, 23 Jul 2024 11:42:00 +0900"
5,메타인지로 본 한국경제… ‘큰 파도’ 잘 넘어왔다[기고],https://www.munhwa.com/news/view.html?no=2024072301071805000001,https://n.news.naver.com/mnews/article/021/0002650163?sid=101,"다행히 지금은 전 세계적으로 물가가 상당히 안정됐고, 그 덕에 <b>금리</b> 인하도 기대할 수 있게 됐다. 하지만... 고<b>금리</b>에 국민들이 지쳐 있다. 그러나 최악은 지나가고 있다. 앞으로의 문제는 더 경험 많고 지혜로워진 우리가... ","Tue, 23 Jul 2024 11:42:00 +0900"
6,"중국, 경제 우려 확대에…상하이·항셍 모두 '내림세' [Asia오전]",http://news.mt.co.kr/mtview.php?no=2024072311291979957,https://n.news.naver.com/mnews/article/008/0005067504?sid=101,갑작스러운 <b>금리</b> 인하로 상품 가격이 압박받고 있다&quot;고 짚었다. 앞서 중국 중앙은행인 중국인민은행은 전날 사실상의 기준<b>금리</b>'인 대출우대<b>금리</b>(LPR)를 5개월 만에 인하하며 유동성 공급에 나섰다. 5년물 LPR은 3.85... ,"Tue, 23 Jul 2024 11:41:00 +0900"
7,"미래에셋, TIGER ETF 2종 신규 상장",https://www.startuptoday.co.kr/news/articleView.html?idxno=320462,https://www.startuptoday.co.kr/news/articleView.html?idxno=320462,또한 중소형주 비중이 상대적으로 높아 다가올 <b>금리</b> 인하 사이클에 효과적인 투자 전략이다. 'TIGER 반도체TOP10레버리지 ETF'는 국내 최초 반도체 섹터에 투자하는 레버리지 ETF다. 국내 대표 최대 반도체 ETF인... ,"Tue, 23 Jul 2024 11:40:00 +0900"
8,"미래에셋자산운용, S&amp;P500 동일가중·반도체 레버리지 ETF 상장",https://www.insightkorea.co.kr/news/articleView.html?idxno=205635,https://www.insightkorea.co.kr/news/articleView.html?idxno=205635,또한 중소형주 비중이 상대적으로 높아 다가올 <b>금리</b> 인하 사이클에 효과적인 투자 전략이다. 'TIGER 반도체TOP10레버리지 ETF'는 국내 최초 반도체 섹터에 투자하는 레버리지 ETF다. 국내 대표 최대 반도체 ETF인... ,"Tue, 23 Jul 2024 11:40:00 +0900"
9,"원-엔화 환율, 883원 중반대로 소폭 하락…달러-엔화 환율은 미국 장기<b>금리</b> 상...",https://kidd.co.kr/news/237601,https://kidd.co.kr/news/237601,달러-엔화 환율은 미국의 장기<b>금리</b> 상승으로 인해 157엔 전반대를 나타내고 있다. 오전 11시 30분 현재 원... 22엔 하락한 수치이다. 미국의 조 바이든 대통령의 대선 후보 사퇴와 장기<b>금리</b> 상승 등이 영향을 미쳤다.,"Tue, 23 Jul 2024 11:40:00 +0900"
0,"자동차업체들, 美 시장서 대대적 할인판매",https://www.imaeil.com/page/view/2024072311225318403,https://n.news.naver.com/mnews/article/088/0000893501?sid=105,"미국인들의 자동차 수요가 줄자 제조업체들이 판매를 늘리기 위해 가격할인과 할부금융 <b>금리</b> 인하 등... 현대자동차와 제너럴 모터스(GM), 폭스바겐 등이 차량 가격 인하와 현금 보상, 할부 <b>금리</b> 인하 등 각종 지원책을... ","Tue, 23 Jul 2024 11:38:00 +0900"
1,"中 <b>금리</b> 깜짝 인하, 저가 공세와 ‘디플레 수출’ 대비할 때[사설]",https://www.munhwa.com/news/view.html?no=2024072301073111000003,https://n.news.naver.com/mnews/article/021/0002650152?sid=110,"중국 인민은행이 22일 기준<b>금리</b> 역할을 하는 5년물 대출우대<b>금리</b>(LPR)를 3.85%, 1년물에 대해서는 3.35%로 각각 0.1%p 인하했다. 2분기 성장률이 4.7%로 시장 전망치(5.1%)에 못 미치는 데다 올해 목표인 5% 안팎도 달성하기 쉽지... ","Tue, 23 Jul 2024 11:38:00 +0900"
2,"미래에셋운용, 반도체 레버리지·미국S&amp;P500 '타이거 ETF 2종' 신규 상장",http://www.bizwnews.com/news/articleView.html?idxno=86033,http://www.bizwnews.com/news/articleView.html?idxno=86033,또 중소형주 비중이 상대적으로 높아 다가올 <b>금리</b> 인하 사이클에 효과적이라는 설명이다. 타이거 반도체TOP10레버리지 ETF는 국내 최초 반도체 섹터에 투자하는 레버리지 ETF다. 국내 대표 최대 반도체 ETF인 '타이거... ,"Tue, 23 Jul 2024 11:38:00 +0900"
3,갈지자 금융정책의 후환[뉴스와 시각],https://www.munhwa.com/news/view.html?no=2024072301033005006001,https://n.news.naver.com/mnews/article/021/0002650150?sid=110,"1980년대 후반 일본은 경기 부양을 위해 저<b>금리</b> 정책을 시행했다. 저<b>금리</b>에 따른 대출 증가와 자산 가격 상승 현상이 나타났지만, 금융 당국은 부동산 투자 규제를 강화하지 않았다. 부동산과 주식시장에 거품이 끼기... ","Tue, 23 Jul 2024 11:37:00 +0900"
4,바이든 사퇴 후 미·유럽 주가 상승,https://www.imaeil.com/page/view/2024072311223649095,https://n.news.naver.com/mnews/article/088/0000893499?sid=101,금 값은 미 <b>금리</b>인하 기대감으로 지난주 온스 당 2천483.6달러에 이르며 최고 기록을 세웠다. 이자율이 낮아지면 수익률이 낮은 금을 보유하는 데 따른 기회비용이 줄어든다. 일각에선 <b>금리</b>인하 기대로 금값이... ,"Tue, 23 Jul 2024 11:36:00 +0900"
5,비트코인 소유 첫 美부통령 후보...‘밴스따라 투자하기’ 뜬다,https://news.heraldcorp.com/view.php?ud=20240723050437,https://n.news.naver.com/mnews/article/016/0002339460?sid=101,"금 가격이 사상 최고치를 경신하며 강세를 보이는 가장 큰 요인은 바로 피벗(pivot, <b>금리</b> 인하)에 대한 기대감 때문이다. <b>금리</b> 인하의 경우 시장 유동성을 개선해 금의 수요를 자극함으로써 금 가격 추가 상승을... ","Tue, 23 Jul 2024 11:34:00 +0900"
6,청년도약계좌 목표 절반도 못 채웠다,https://news.heraldcorp.com/view.php?ud=20240723050435,https://n.news.naver.com/mnews/article/016/0002339459?sid=101,최대 연 6% <b>금리</b>가 적용되며 정부가 기여금과 이자소득 비과세를 지원한다. 최대 납입금액으로 만기를 채우면 5000만원 목돈을 마련할 수 있다. 앞서 금융위는 청년도약계좌 가입자 수를 늘리기 위해 가입 대상을... ,"Tue, 23 Jul 2024 11:34:00 +0900"
7,예상 깨고 <b>금리</b> 내렸는데...효과 없다는 이 나라,https://news.heraldcorp.com/view.php?ud=20240723050434,https://n.news.naver.com/mnews/article/016/0002339461?sid=104,중국 중앙은행인 인민은행이 시장의 예상을 깨고 <b>금리</b>를 인하했지만 효과가 미미할 것이라는 전망이... 22일(현지시간) 월스트리트저널(WSJ)에 따르면 사실상 기준<b>금리</b>인 대출우대<b>금리</b>(LPR) 장·단기 <b>금리</b> 인하를... ,"Tue, 23 Jul 2024 11:34:00 +0900"
8,"국고채 20년물, 3.085%에 5000억원 낙찰…응찰률 353.0%",http://www.edaily.co.kr/news/newspath.asp?newsid=02318966638957472,https://n.news.naver.com/mnews/article/018/0005795717?sid=101,085%에 5000억원이 낙찰됐다고 밝혔다. 이날 오전 진행된 입찰 결과 총 응찰 금액은 1조7650억원이 몰려 응찰률 353.0%를 기록했으며 응찰 <b>금리</b>는 3.065~3.140%로 집계됐다.,"Tue, 23 Jul 2024 11:34:00 +0900"
9,[단기자금시장 분석] 당일 지준 잉여,https://news.einfomax.co.kr/news/articleView.html?idxno=4318188,https://news.einfomax.co.kr/news/articleView.html?idxno=4318188,자금시장 관계자는 &quot;당일 지준 플러스가 유지돼 정상 <b>금리</b> 차입은 제한적이겠다. 전일 대비 조달 <b>금리</b>가 다소 상승할 가능성이 있다&quot;고 말했다. 레포에 대해선 &quot;청약자금 환불로 초반 유동성이 감소할 가능성이 있다.... ,"Tue, 23 Jul 2024 11:34:00 +0900"
0,국채선물 약세 출발…재료 부재·수급 장세,https://news.einfomax.co.kr/news/articleView.html?idxno=4318187,https://news.einfomax.co.kr/news/articleView.html?idxno=4318187,"전일 미국 2년 국채 <b>금리</b>는 0.40bp 올라 4.5190%, 10년 <b>금리</b>는 1.30bp 상승해 4.2540%를 나타냈다. 간밤 미 국채시장은 민주당 새 대선 후보로 카멀라 해리스 부통령이 유력해짐에 따라 트럼프 전 대통령의 당선 가능성을 더... ","Tue, 23 Jul 2024 11:32:00 +0900"
1,"저축은행중앙회, ‘제주도민 청년층 금융비용’ 부담 완화한다",https://www.ekn.kr/web/view.php?key=20240723021441439,https://www.ekn.kr/web/view.php?key=20240723021441439,"고<b>금리</b>, 고물가로 어려움을 겪고 있는 제주도민 청년층의 금융비용 부담을 완화하기 위한 행보다. 23일... 대출한도는 최대 1500만원 이내, 대출<b>금리</b>는 최대 10.5% 이하다. 나유라 기자 ys106@ekn.kr 제주도청 근로자햇살론... ","Tue, 23 Jul 2024 11:32:00 +0900"
2,바이든 사퇴로 판세 변화…‘트럼프 트레이드’ 약해진다?,https://news.heraldcorp.com/view.php?ud=20240723050420,https://n.news.naver.com/mnews/article/016/0002339451?sid=104,"그는 단기적으로 주가 하락을 예상하면서도 미국의 기준<b>금리</b> 인하 전망 및 경제 성장세, 기업 실적 등을... 국채 <b>금리</b>가 높아지는 스티프닝 가능성이 거론됐다. 찰스 마이어스 시그넘글로벌폴리시 창업자 겸 최고경영자... ","Tue, 23 Jul 2024 11:31:00 +0900"
3,"한화운용, 신규 ETF 브랜드 ‘PLUS’ 출범…15년만에 변경",https://www.kukinews.com/article/view/kuk202407230051,https://www.kukinews.com/article/view/kuk202407230051,"일본의 <b>금리</b> 상승 시 채권이자수익이 추가적인 성과로 이어질 것으로 기대된다”고 진단했다. PLUS글로벌AI인프라는 향후 반도체가 사용되는 데이터센터를 중심으로 하는 인공지능(AI) 인프라에 75%, AI 생태계... ","Tue, 23 Jul 2024 11:30:00 +0900"
4,"웰컴저축은행, 최대 연 10% ‘웰컴 디지로카 100일적금’ 출시",https://news.heraldcorp.com/view.php?ud=20240723050415,https://n.news.naver.com/mnews/article/016/0002339446?sid=101,웰컴 디지로카 100일적금은 롯데카드의 어플리케이션 디지로카 내 오픈뱅킹을 통해 적금을 적립할 때 마다 우대<b>금리</b>가 적용돼 최대 연10%(세전)의 <b>금리</b>혜택을 누릴 수 있는 적금 상품이다. 가입기간은 100일이며... ,"Tue, 23 Jul 2024 11:30:00 +0900"
5,서울 대형오피스 공급 부족 심화…공실률 2.5%,http://www.smedaily.co.kr/news/articleView.html?idxno=298266,http://www.smedaily.co.kr/news/articleView.html?idxno=298266,"또 &quot;재무적 투자자들은 <b>금리</b> 인상의 여파로 다소 보수적인 기조를 보이고 있는 반면, 사옥 확보를 목적으로 한 전략적 투자자들은 적극적으로 매수에 나서고 있다&quot;며 &quot;신규 공급이 매우 제한적인 상황을 고려할 때... ","Tue, 23 Jul 2024 11:26:00 +0900"
6,"[금융 단신] 카카오뱅크, 연 8% <b>금리</b> '저금통with메가박스' 출시 外",http://www.dailypop.kr/news/articleView.html?idxno=80007,http://www.dailypop.kr/news/articleView.html?idxno=80007,0%P 대출<b>금리</b> 우대도 시행한다. 이 밖에도 우리은행은 상인회와 함께 △금융사기 피해 예방교육과... 카카오뱅크 '저금통with메가박스' 출시 카카오뱅크가 연 8% <b>금리</b>와 함께 메가박스의 다양한 혜택을 함께 즐길 수... ,"Tue, 23 Jul 2024 11:26:00 +0900"
7,"한화운용, 15년 만에 ETF 간판 교체…새 브랜드 'PLUS' 선보여",https://www.hankyung.com/article/2024072325246,https://n.news.naver.com/mnews/article/015/0005013158?sid=101,향후 일본의 기준 <b>금리</b>가 오르면 추가 수익을 기대해볼 수 있다. 금 본부장은 &quot;기존 엔화 투자 ETF는 엔화 선물에 투자하는 상품이라 퇴직연금 계좌에서 투자가 어려웠다&quot;며 &quot;'PLUS일본엔화초단기국채'는 개인연금... ,"Tue, 23 Jul 2024 11:25:00 +0900"
8,"전북은행, 수해 가정·기업·소상공인에 1천억원 긴급 지원",https://biz.sbs.co.kr/article_hub/20000183186?division=NAVER,https://n.news.naver.com/mnews/article/374/0000394106?sid=101,"재해피해 확인서를 발급받은 개인 고객에게 최대 2천만원, 중소기업 및 소상공인에게 최대 5천만원을 지원하고 최고 1.0％의 <b>금리</b>도 감면해 줍니다. 기존 대출 건은 최대 1년간 만기 연장 및 상환유예를 하고 카드 대금... ","Tue, 23 Jul 2024 11:24:00 +0900"
9,"전력거래소‧농어촌공사, 협력사 ESG 환경조성 지원",http://www.m-i.kr/news/articleView.html?idxno=1142504,http://www.m-i.kr/news/articleView.html?idxno=1142504,확인서를 보유한 협력사는 △<b>금리</b>우대(신한‧기업‧경남‧국민은행) △해외진출 지원사업 우대(KOTRA‧KOICA) △환경‧에너지 기술지원(한국에너지기술연구원) 등의 인센티브를 받을 수 있다. 동반위 오영교 위원장은... ,"Tue, 23 Jul 2024 11:24:00 +0900"
0,바이든 사퇴 후 미·유럽 주가 상승…빅테크 실적 낙관론 팽배,https://www.yna.co.kr/view/AKR20240723068700009?input=1195m,https://n.news.naver.com/mnews/article/001/0014823189?sid=101,금 값은 미 <b>금리</b>인하 기대감으로 지난주 온스 당 2천483.6달러에 이르며 최고 기록을 세웠다. 이자율이 낮아지면 수익률이 낮은 금을 보유하는 데 따른 기회비용이 줄어든다. 일각에선 <b>금리</b>인하 기대로 금값이 사상... ,"Tue, 23 Jul 2024 11:22:00 +0900"
1,메리츠증권 장원재·김종민 각자대표 체제로,https://news.heraldcorp.com/view.php?ud=20240723050350,https://n.news.naver.com/mnews/article/016/0002339416?sid=101,지속되는 <b>금리</b> 상승기에도 선제적 유동성 확보와 리스크 관리로 안정적 실적을 내며 메리츠증권의 트레이딩 부문을한단계 끌어올렸다고 평가 받는다. 메리츠증권 관계자는 “2명의 각자 대표는 금융투자업계 최고의... ,"Tue, 23 Jul 2024 11:21:00 +0900"
2,"'신사업 첨병' HL위코, 모회사 HL홀딩스 상대 500억 차입",https://www.bloter.net/news/articleView.html?idxno=619811,https://n.news.naver.com/mnews/article/293/0000056568?sid=101,HL위코는 연 4.6% <b>금리</b>로 2025년 7월 28일까지 단기 자금 차입을 진행했다고 23일 공시했다. 상환일은 1년 자동연장이 가능하다.  차입 목적은 전략적 가치투자이며 만기 일시 상환 예정이다. HL위코는 HL위코는... ,"Tue, 23 Jul 2024 11:20:00 +0900"
3,연대보증 시행사 자금난에…물류센터 떠안은 건설사들,https://www.widedaily.com/news/articleView.html?idxno=240394,https://www.widedaily.com/news/articleView.html?idxno=240394,글로벌 부동산 서비스 기업 CBRE 코리아는 &quot;향후 물류 공급량 감소와 <b>금리</b> 인하 전망으로 2025년 이후 매각에 우호적인 시장 여건이 조성될 것으로 보인다&quot;고 내다봤다.,"Tue, 23 Jul 2024 11:20:00 +0900"
